Guid;Kursus
E3EE9411-3137-46C8-A059-A0777757C1C9;02244 Sprog-baseret sikkerhed F10
F6F1EB1A-D36F-48E8-A4C9-565BC6D30C0A;01227 Grafteori F10
E0D40BC4-F8C6-40DE-92AA-BE89B612AD6C;01035 Matematik 2 E10
9B3F5545-344F-458D-9BDE-C5EEBB8BA661;02525 Introduktion til Matematik og teknologi
9B02D7F3-B6AD-47B2-A62B-16C7EA071FA9;02601 Introduktion til numeriske algoritmer
9B02D7F3-B6AD-47B2-A62B-16C7EA071FA9;02405 Sandsynlighedsregning
9B02D7F3-B6AD-47B2-A62B-16C7EA071FA9;02525 Introduktion til Matematik og teknologi
CF315181-6CE7-4F37-A0FD-86204BB75FF0;02631 Indledende programmering med Matlab
2D9CE18F-26E4-4759-A71F-909A5F7694FE;02242 Program analyse E08
2D9CE18F-26E4-4759-A71F-909A5F7694FE;02249  Beregningsmæssigt hårde problemer F08
2D9CE18F-26E4-4759-A71F-909A5F7694FE;02238 Biometriske Systemer Jun 08
C40F021B-D4CE-4AE3-A63D-6B80D33178CC;02424 Videregående dataanalyse og statistisk modellering F10
75D6C113-F94A-449A-B2A3-D8749B35A918;02457 Signalbehandling i ikke-lineære systemer E11
744202BC-531B-443D-BC42-E64EDB0B6BBA;02532 GPS, GIS og afsætning for civilingeniører (tidligere landmåling)  Jun 08
744202BC-531B-443D-BC42-E64EDB0B6BBA;02285 Kunstig intelligens og multiagent-systemer F10
744202BC-531B-443D-BC42-E64EDB0B6BBA;02223 Fundamentale Modeller for Moderne Indlejrede Systemer E09
744202BC-531B-443D-BC42-E64EDB0B6BBA;02228 Sikkerhedskritiske indlejrede systemer E09
744202BC-531B-443D-BC42-E64EDB0B6BBA;02157 Funktionsprogrammering E10
744202BC-531B-443D-BC42-E64EDB0B6BBA;02249 Beregningsmæssigt hårde problemer E10
744202BC-531B-443D-BC42-E64EDB0B6BBA;02232 Anvendt Kryptografi E10
744202BC-531B-443D-BC42-E64EDB0B6BBA;02265 Advanced Topics in Software Engineering F10
744202BC-531B-443D-BC42-E64EDB0B6BBA;02291 System integration F10
744202BC-531B-443D-BC42-E64EDB0B6BBA;02242 Program Analyse E09
744202BC-531B-443D-BC42-E64EDB0B6BBA;02855 Introduktion til E-business (projektkursus) Jun 08
744202BC-531B-443D-BC42-E64EDB0B6BBA;02241 Robuste Software Systemer F10
233EF14E-6EB0-403B-A95D-4EB3F3C3CFB4;02431 Risikomanagement Jan 09
B6286414-84B2-4929-8C2D-74A75C93DCF9;02411 Statistisk forsøgsplanlægning F09
93FB83EE-365A-47A7-83AE-96A6355C1FC6;02411 Statistisk forsøgsplanlægning F09
C88E857D-3AEF-441D-A0F5-AD9161BD867B;02411 Statistisk forsøgsplanlægning F11
CEC240FB-A47C-46C4-8D29-03B7791C5C29;01035 Matematik 2
CEC240FB-A47C-46C4-8D29-03B7791C5C29;02323 Sandsynlighedsregning og Statistik  E10
CEC240FB-A47C-46C4-8D29-03B7791C5C29;02691 Datalogi E09
CEC240FB-A47C-46C4-8D29-03B7791C5C29;02323 Sandsynlighedsregning og Statistik  F10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02582 Computerintensiv Dataanalyse F10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02433 Skjulte Markov modeller
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02431 Risikomanagement Jan 10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02505 Medicinsk billedanalyse E09
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02427 Videregående tidsrækkeanalyse E10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02443 Stokastisk simulation Jun 11
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02417 Tidsrækkeanalyse
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02413 Statistisk kvalitetskontrol E10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02503 Videregående billedanalyse F10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02407 Stokastiske processer E10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02921 ITMAN seminarrække
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02424 Videregående dataanalyse og statistisk modellering F10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02490 Forundersøgelse af din projektidé F10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02610 Optimering og datafitting E09
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02429 Analyse af korrellerede data: Mixede Lineære Modeller. E10
4BCD33C1-451F-42CE-9BDE-7983FD9C5F97;02409 Multivariat statistik E09
DABD0257-AA14-4A41-932C-D5149B674E59;02685 Scientific Computing for differentialligninger F09
DABD0257-AA14-4A41-932C-D5149B674E59;02421 Stokastisk adaptiv regulering F09
DABD0257-AA14-4A41-932C-D5149B674E59;02610 Optimering og datafitting E08
DABD0257-AA14-4A41-932C-D5149B674E59;02431 Risikomanagement Jan 09
DABD0257-AA14-4A41-932C-D5149B674E59;02409 Multivariat statistik E09
DABD0257-AA14-4A41-932C-D5149B674E59;02490 Forundersøgelse af din projektidé E09
326F74E1-B055-49FB-96C1-38D3A7899AC8;02285 Kunstig intelligens og multiagent-systemer F10
326F74E1-B055-49FB-96C1-38D3A7899AC8;02565 Computer Animation og Modellering F11
326F74E1-B055-49FB-96C1-38D3A7899AC8;02242 Program Analyse E11
326F74E1-B055-49FB-96C1-38D3A7899AC8;02223 Fundamentale Modeller for Moderne Indlejrede Systemer E09
326F74E1-B055-49FB-96C1-38D3A7899AC8;02208 Test af integrerede kredsløb E09
326F74E1-B055-49FB-96C1-38D3A7899AC8;02208 Test af digitale systemer E11
326F74E1-B055-49FB-96C1-38D3A7899AC8;02246 Modellering og validering af processer E09
326F74E1-B055-49FB-96C1-38D3A7899AC8;02244 Sprog-baseret sikkerhed
326F74E1-B055-49FB-96C1-38D3A7899AC8;02266 User Experience Engineering Jan 12
326F74E1-B055-49FB-96C1-38D3A7899AC8;02141 Datalogisk Modellering F11
326F74E1-B055-49FB-96C1-38D3A7899AC8;02267 Software-udvikling af Webtjenester E11
326F74E1-B055-49FB-96C1-38D3A7899AC8;02267 Software-udvikling af Webtjenester E10
326F74E1-B055-49FB-96C1-38D3A7899AC8;02421 Stokastisk adaptiv regulering F11
326F74E1-B055-49FB-96C1-38D3A7899AC8;02228 Sikkerhedskritiske indlejrede systemer E10
326F74E1-B055-49FB-96C1-38D3A7899AC8;02239 Datasikkerhed E11
326F74E1-B055-49FB-96C1-38D3A7899AC8;02264 Kravspecifikation E10
326F74E1-B055-49FB-96C1-38D3A7899AC8;02228 Sikkerhedskritiske indlejrede systemer E11
326F74E1-B055-49FB-96C1-38D3A7899AC8;02249 Beregningsmæssigt hårde problemer E09
326F74E1-B055-49FB-96C1-38D3A7899AC8;02239 Datasikkerhed E10
326F74E1-B055-49FB-96C1-38D3A7899AC8;02222 Distribuerede systemer F10
326F74E1-B055-49FB-96C1-38D3A7899AC8;02225 Tidstro systemer F10
326F74E1-B055-49FB-96C1-38D3A7899AC8;02267 Software Development of Web Services E09
D1281C7C-E63A-4D6D-8A49-A4F79BE39E9E;01035 Matematik 2
D1281C7C-E63A-4D6D-8A49-A4F79BE39E9E;02691 Datalogi E10
D1281C7C-E63A-4D6D-8A49-A4F79BE39E9E;02323 Sandsynlighedsregning og Statistik  F11
67B634BD-261C-4723-8D45-BF464E348546;02323 Sandsynlighedsregning og Statistik  E11
67B634BD-261C-4723-8D45-BF464E348546;02691 Datalogi E10
67B634BD-261C-4723-8D45-BF464E348546;02323 Sandsynlighedsregning og Statistik 
67B634BD-261C-4723-8D45-BF464E348546;02323 Sandsynlighedsregning og Statistik  F11
2A96B79C-A1F4-4C3F-8AB9-615A520C2D35;02405 Sandsynlighedsregning F10
72FED27A-BB18-4D48-A311-F78FB465EE83;02323 Sandsynlighedsregning og Statistik  E10
60865975-C847-4AFD-923D-B9AE4ED1052B;02403 Introduktion til statistik  Jun 10
98250313-4D48-4211-879B-FAA10680F0FF;02180 Introduktion til kunstig intelligens F11
98250313-4D48-4211-879B-FAA10680F0FF;02637 Videregående Matlab programmering F11
8294715E-2849-44D0-B5F7-C8AEA67DE1C4;02505 Medicinsk billedanalyse E09
8294715E-2849-44D0-B5F7-C8AEA67DE1C4;02503 Videregående billedanalyse F09
8294715E-2849-44D0-B5F7-C8AEA67DE1C4;02457 Signalbehandling i ikke-lineære systemer E08
8294715E-2849-44D0-B5F7-C8AEA67DE1C4;02561 Computer grafik E09
8294715E-2849-44D0-B5F7-C8AEA67DE1C4;02393 Programmering i C++ F09
8294715E-2849-44D0-B5F7-C8AEA67DE1C4;02155 Computerarkitektur E08
8294715E-2849-44D0-B5F7-C8AEA67DE1C4;02457 Signalbehandling i ikke-lineære systemer F09
DE05632D-9D19-4B97-8671-88069F079F5D;02239 Datasikkerhed E09
DE05632D-9D19-4B97-8671-88069F079F5D;02817 Personalisering og metadata modeller F09
DE05632D-9D19-4B97-8671-88069F079F5D;02231 Avanceret Modellering og Analyse af Indlejrede Systemer Jan 10
DE05632D-9D19-4B97-8671-88069F079F5D;02350 Windows Programming using C# and .Net E09
DE05632D-9D19-4B97-8671-88069F079F5D;02285 Kunstig intelligens og multiagent-systemer F09
DE05632D-9D19-4B97-8671-88069F079F5D;02225 Tidstro systemer F09
DE05632D-9D19-4B97-8671-88069F079F5D;02232 Anvendt Kryptografi E09
DE05632D-9D19-4B97-8671-88069F079F5D;02242 Program analyse E08
DE05632D-9D19-4B97-8671-88069F079F5D;02246 Modellering og validering af processer E08
DE05632D-9D19-4B97-8671-88069F079F5D;02222 Distribuerede systemer F09
DE05632D-9D19-4B97-8671-88069F079F5D;02157 Funktionsprogrammering E09
9782A119-39E6-4586-821C-D922991BBF45;02411 Statistisk forsøgsplanlægning F11
A9E36014-4874-4E8A-BC28-A7D285AA7EDA;02593 Statistik E08
A9E36014-4874-4E8A-BC28-A7D285AA7EDA;02601 Introduktion til numeriske algoritmer F10
A9E36014-4874-4E8A-BC28-A7D285AA7EDA;02323 Sandsynlighedsregning og Statistik  E08
5F99AFD2-CDC7-4211-806F-A76983783746;02593 Statistik E08
5F99AFD2-CDC7-4211-806F-A76983783746;02323 Sandsynlighedsregning og Statistik  E08
5F99AFD2-CDC7-4211-806F-A76983783746;01035 Matematik 2 F09
4E134D28-351A-459D-8817-BE37CF27C44D;02623 Elementmetoden for partielle differentialligninger Jan 09
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02685 Scientific Computing for differentialligninger F09
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02427 Videregående tidsrækkeanalyse E09
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02413 Statistisk kvalitetskontrol E08
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02417 Tidsrækkeanalyse E08
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02407 Stokastiske processer E08
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02601 Introduktion til numeriske algoritmer E08
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02490 Forundersøgelse af din projektidé E09
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02623 Elementmetoden for partielle differentialligninger Jan 09
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02424 Videregående dataanalyse og statistisk modellering F09
328D9173-CCD7-4F1C-9AAD-DD0F4253B889;02443 Stokastisk simulation Jun 08
0987489D-B895-438D-AD42-F5C2DE2ECDAE;02913 Avancerede analyse teknikker Jan 09
7BD5B219-8CE7-49F5-A7E9-5B10F01F3F8A;02867 Telekommunikationsøkonomi og politik E08
7BD5B219-8CE7-49F5-A7E9-5B10F01F3F8A;02835 Kravspecifikation E09
7BD5B219-8CE7-49F5-A7E9-5B10F01F3F8A;02115 Java-programmering E08
7BD5B219-8CE7-49F5-A7E9-5B10F01F3F8A;02233 Netværkssikkerhed F09
7BD5B219-8CE7-49F5-A7E9-5B10F01F3F8A;02857 Informations- og kommunikationsteknologi - markeder og forretningsmodeller F09
A8B81E5D-2167-4CCD-A2EF-1A8F1B94EB65;02407 Stokastiske processer E08
A8B81E5D-2167-4CCD-A2EF-1A8F1B94EB65;02637 Videregående Matlab programmering F10
A8B81E5D-2167-4CCD-A2EF-1A8F1B94EB65;02417 Tidsrækkeanalyse E08
EA7E6913-3068-460B-AB42-550907419815;02616 Storskala modellering F10
EA7E6913-3068-460B-AB42-550907419815;02614 High-performance computing Jan 10
85FF4D42-0806-4FCE-8231-00F1837482F0;02633 Indledende programmering med Matlab Jun 10
66FDAA23-5C0D-45C3-A9E0-93D56BAFDDBE;02603 Modellering og beregninger F11
7F1C339A-23E7-4D1D-91D2-3A3029C02297;02411 Statistisk forsøgsplanlægning F09
8CB0A04D-801B-4601-A447-D2AD4DD51FBB;02405 Sandsynlighedsregning F09
8CB0A04D-801B-4601-A447-D2AD4DD51FBB;02323 Sandsynlighedsregning og Statistik  F10
412FFC52-0D64-4633-A204-A9946A9AFA55;02102 Indledende programmering F10
412FFC52-0D64-4633-A204-A9946A9AFA55;01227 Grafteori F10
412FFC52-0D64-4633-A204-A9946A9AFA55;02105 Algoritmer og Datastrukturer I F10
412FFC52-0D64-4633-A204-A9946A9AFA55;02405 Sandsynlighedsregning E09
412FFC52-0D64-4633-A204-A9946A9AFA55;02110 Algoritmer og Datastrukturer 2 E11
412FFC52-0D64-4633-A204-A9946A9AFA55;02403 Introduktion til statistik  Jun 09
412FFC52-0D64-4633-A204-A9946A9AFA55;02418 Statistisk modellering: teori og anvendelser E11
412FFC52-0D64-4633-A204-A9946A9AFA55;02623 Finite Element Metoden for partielle differentialligninger Jan 12
412FFC52-0D64-4633-A204-A9946A9AFA55;02393 Programmering i C++
412FFC52-0D64-4633-A204-A9946A9AFA55;01035 Matematik 2 E09
412FFC52-0D64-4633-A204-A9946A9AFA55;02501 Billedanalyse, vision og computer grafik E09
412FFC52-0D64-4633-A204-A9946A9AFA55;02121 Ingeniørarbejde  E08
412FFC52-0D64-4633-A204-A9946A9AFA55;02633 Indledende programmering med Matlab Jan 09
412FFC52-0D64-4633-A204-A9946A9AFA55;02603 Modellering og beregninger F09
4BF4F2D1-9241-4707-AA60-98F4CA2C80EF;02685 Scientific Computing for differentialligninger F09
4BF4F2D1-9241-4707-AA60-98F4CA2C80EF;02637 Videregående Matlab programmering F09
E00E725B-DD34-4DD6-8BBD-7C4DF5C0C271;02155 Computerarkitektur E09
E00E725B-DD34-4DD6-8BBD-7C4DF5C0C271;02813 Innovation og digitale medier E09
E00E725B-DD34-4DD6-8BBD-7C4DF5C0C271;02817 Personalisering og metadata modeller F09
E00E725B-DD34-4DD6-8BBD-7C4DF5C0C271;02827 Prototypeudvikling af mobile applikationer F09
E00E725B-DD34-4DD6-8BBD-7C4DF5C0C271;02162 Software Engineering 2 E08
E00E725B-DD34-4DD6-8BBD-7C4DF5C0C271;02857 Informations- og kommunikationsteknologi - markeder og forretningsmodeller F09
E00E725B-DD34-4DD6-8BBD-7C4DF5C0C271;02855 Introduktion til E-business (projektkursus) Jun 08
E00E725B-DD34-4DD6-8BBD-7C4DF5C0C271;02814 Agil udvikling af digitale medier F09
7664E4B9-4B51-4B4F-850B-3BBF719D0D8E;02403 Introduktion til statistik  Jun 08
F52A8796-D230-4456-8FC9-527E60CEFA4D;02141 Datalogisk Modellering F09
F52A8796-D230-4456-8FC9-527E60CEFA4D;02335 Netteknologi A E08
F52A8796-D230-4456-8FC9-527E60CEFA4D;02333 Parallelle og tidstro systemer E08
F52A8796-D230-4456-8FC9-527E60CEFA4D;02141 Datalogisk Modellering F10
F52A8796-D230-4456-8FC9-527E60CEFA4D;02330 Distribuerede indlejrede systemer E08
F52A8796-D230-4456-8FC9-527E60CEFA4D;02815 Web 2.0 og mobil interaktion E10
F52A8796-D230-4456-8FC9-527E60CEFA4D;02350 Windows Programming using C# and .Net E10
F52A8796-D230-4456-8FC9-527E60CEFA4D;02180 Introduktion til kunstig intelligens F09
F52A8796-D230-4456-8FC9-527E60CEFA4D;02355 Netteknologi B F09
F52A8796-D230-4456-8FC9-527E60CEFA4D;02393 Programmering i C++ F09
F52A8796-D230-4456-8FC9-527E60CEFA4D;02233 Netværkssikkerhed F10
F52A8796-D230-4456-8FC9-527E60CEFA4D;02291 System integration F10
F52A8796-D230-4456-8FC9-527E60CEFA4D;02323 Sandsynlighedsregning og Statistik  E09
A4514C62-023F-45F4-B852-B6E4A14763DD;02323 Sandsynlighedsregning og Statistik  E08
FD6252C2-5929-484D-B2AC-381994201F01;02457 Signalbehandling i ikke-lineære systemer E10
BA592D11-7771-4E6A-97F8-8F8CF2DCE64F;02409 Multivariat statistik E08
BA592D11-7771-4E6A-97F8-8F8CF2DCE64F;02633 Indledende programmering med Matlab Jan 09
514C720E-377D-4735-97A9-C8BA180966B2;01227 Grafteori F10
00A71D04-92BA-4EB5-BE57-9D439E806E43;02601 Introduktion til numeriske algoritmer
00A71D04-92BA-4EB5-BE57-9D439E806E43;02525 Introduktion til Matematik og teknologi
8CEE1A02-12D1-47E3-879C-CAAB303A0050;02601 Introduktion til numeriske algoritmer
8CEE1A02-12D1-47E3-879C-CAAB303A0050;02525 Introduktion til Matematik og teknologi
E5FE421E-F940-47BE-AB63-3D2FA5BF70AA;02601 Introduktion til numeriske algoritmer
E5FE421E-F940-47BE-AB63-3D2FA5BF70AA;02525 Introduktion til Matematik og teknologi
2B0054B9-346A-4E6C-B3FF-15EEC994AAE9;02601 Introduktion til numeriske algoritmer
2B0054B9-346A-4E6C-B3FF-15EEC994AAE9;02525 Introduktion til Matematik og teknologi
1D1D2B2C-95DE-4579-9632-024B11CC5935;01035 Matematik 2 F11
1D1D2B2C-95DE-4579-9632-024B11CC5935;02601 Introduktion til numeriske algoritmer F10
1D1D2B2C-95DE-4579-9632-024B11CC5935;02323 Sandsynlighedsregning og Statistik  E08
1D1D2B2C-95DE-4579-9632-024B11CC5935;02204 Design af asynkrone kredsløb F11
1D1D2B2C-95DE-4579-9632-024B11CC5935;02323 Sandsynlighedsregning og Statistik  E11
1D1D2B2C-95DE-4579-9632-024B11CC5935;02217 Design af Aritmetiske Processorer
1D1D2B2C-95DE-4579-9632-024B11CC5935;02633 Indledende programmering med Matlab Jun 11
1D1D2B2C-95DE-4579-9632-024B11CC5935;02319 Videregående Programmering for Diplom-E E08
1D1D2B2C-95DE-4579-9632-024B11CC5935;02323 Sandsynlighedsregning og Statistik  E10
1D1D2B2C-95DE-4579-9632-024B11CC5935;02207 Videregående teknikker for digital design E10
1D1D2B2C-95DE-4579-9632-024B11CC5935;01035 Matematik 2 F10
1D1D2B2C-95DE-4579-9632-024B11CC5935;01035 Matematik 2 E10
1D1D2B2C-95DE-4579-9632-024B11CC5935;02323 Sandsynlighedsregning og Statistik  F09
1D1D2B2C-95DE-4579-9632-024B11CC5935;02323 Sandsynlighedsregning og Statistik  E09
A2A3D6CD-B38A-451B-8C80-56353B015789;02411 Statistisk forsøgsplanlægning
EF9B230D-8989-488E-9F84-DBFCA88B19C8;02243 Adgangskontrol Jan 09
EF9B230D-8989-488E-9F84-DBFCA88B19C8;02152 Parallelle systemer E08
EF9B230D-8989-488E-9F84-DBFCA88B19C8;02162 Software Engineering 2 E08
EF9B230D-8989-488E-9F84-DBFCA88B19C8;02221 Principper for distribuerede systemer F09
EF9B230D-8989-488E-9F84-DBFCA88B19C8;02206 Design af integrerede kredsløb F09
EF9B230D-8989-488E-9F84-DBFCA88B19C8;02291 System integration F09
EF9B230D-8989-488E-9F84-DBFCA88B19C8;02225 Tidstro systemer F09
EF9B230D-8989-488E-9F84-DBFCA88B19C8;02242 Program analyse E08
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02239 Datasikkerhed E09
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02204 Design af asynkrone kredsløb F09
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02223 Fundamentale Modeller for Moderne Indlejrede Systemer E09
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02206 Design af integrerede kredsløb F10
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02283 Algoritmer for store datamængder F10
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02291 System integration F09
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02206 Design af integrerede kredsløb F09
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02825 Computerspil Prototyper E08
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02232 Anvendt Kryptografi E08
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02225 Tidstro systemer F09
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02223 Fundamentale Modeller for Moderne Indlejrede Systemer E08
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02228 Sikkerhedskritiske indlejrede systemer E08
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02242 Program analyse E08
CBFC9C13-CA7F-4E95-919D-15BCC0285E7C;02288 Avancerede databaser E08
12A5337C-9ABB-4879-A4C6-31840F5A3086;02867 Telekommunikationsøkonomi og politik E08
8AD451D1-BD04-4120-BC87-A9F6595C3A4B;02443 Stokastisk simulation Jun 11
8AD451D1-BD04-4120-BC87-A9F6595C3A4B;02409 Multivariat statistik E11
5C5823E9-C9C6-4B9D-8F2D-F1E0CF026BA3;02691 Datalogi E10
5C5823E9-C9C6-4B9D-8F2D-F1E0CF026BA3;02323 Sandsynlighedsregning og Statistik  F11
1FC20CD5-17E7-4B23-B2AD-5F7A5FEC1A26;01035 Matematik 2
1FC20CD5-17E7-4B23-B2AD-5F7A5FEC1A26;02323 Sandsynlighedsregning og Statistik  E11
1FC20CD5-17E7-4B23-B2AD-5F7A5FEC1A26;02323 Sandsynlighedsregning og Statistik 
1FC20CD5-17E7-4B23-B2AD-5F7A5FEC1A26;02593 Statistik
1FC20CD5-17E7-4B23-B2AD-5F7A5FEC1A26;02593 Statistik E11
29925F96-B76C-4EE7-94C4-62BC82C7635D;02921 Seminarrække for Forskerskolen ITMAN F10
29925F96-B76C-4EE7-94C4-62BC82C7635D;02614 High-performance computing Jan 10
1F845A1F-994A-4CA2-82F6-4B12014D65A8;02429 Analyse af korrellerede data: Mixede Lineære Modeller. E11
1F845A1F-994A-4CA2-82F6-4B12014D65A8;02418 Statistisk modellering: teori og anvendelser E11
6FA93A85-061F-431F-AE22-ABD9FD4BEE8D;02405 Sandsynlighedsregning E09
6FA93A85-061F-431F-AE22-ABD9FD4BEE8D;02405 Sandsynlighedsregning F10
6FA93A85-061F-431F-AE22-ABD9FD4BEE8D;02170 Database Systemer
F4B81344-F041-4B55-8E5C-8210F9C44A09;02815 Web 2.0 og mobil interaktion E11
01CDF33F-4DA0-4ED2-93F7-D33B85CEF708;02637 Videregående Matlab programmering F09
660BF0ED-CF59-4CF7-AC94-C4BDE9100F03;02633 Indledende programmering med Matlab Jun 08
660BF0ED-CF59-4CF7-AC94-C4BDE9100F03;02238 Biometriske Systemer Jun 08
A681A1C1-CF65-4243-98A3-8BED74FE334D;02601 Introduktion til numeriske algoritmer F09
C3CD1BA8-B952-40EF-A51E-021FFA2AE3A2;02323 Sandsynlighedsregning og Statistik  E08
C3CD1BA8-B952-40EF-A51E-021FFA2AE3A2;02536 Afsætning, GPS og GIS for Diplomingeniører Jun 08
920217BA-4697-43D7-89B4-C5235E05079F;02154 Udvikling af digitale systemer E10
920217BA-4697-43D7-89B4-C5235E05079F;02405 Sandsynlighedsregning F10
920217BA-4697-43D7-89B4-C5235E05079F;02403 Introduktion til statistik  Jun 09
920217BA-4697-43D7-89B4-C5235E05079F;02402 Introduktion til statistik  E08
920217BA-4697-43D7-89B4-C5235E05079F;02155 Computerarkitektur E10
4A452F30-6477-4044-8270-23892530D25D;02141 Datalogisk Modellering F09
4A452F30-6477-4044-8270-23892530D25D;02335 Netteknologi A E08
4A452F30-6477-4044-8270-23892530D25D;02333 Parallelle og tidstro systemer E08
4A452F30-6477-4044-8270-23892530D25D;02330 Distribuerede indlejrede systemer E08
4A452F30-6477-4044-8270-23892530D25D;02267 Software-udvikling af Webtjenester E10
4A452F30-6477-4044-8270-23892530D25D;02285 Kunstig intelligens og multiagent-systemer
4A452F30-6477-4044-8270-23892530D25D;02815 Web 2.0 og mobil interaktion E10
4A452F30-6477-4044-8270-23892530D25D;02162 Software Engineering 2 E10
4A452F30-6477-4044-8270-23892530D25D;02224 Tidstro systemer
4A452F30-6477-4044-8270-23892530D25D;02222 Distribuerede systemer F11
4A452F30-6477-4044-8270-23892530D25D;02264 Kravspecifikation E11
4A452F30-6477-4044-8270-23892530D25D;02165 Udvikling af Software Produkter Jan 11
4A452F30-6477-4044-8270-23892530D25D;02265 Avancerede Emner i Software Engineering  F11
4A452F30-6477-4044-8270-23892530D25D;02291 System integration F10
4A452F30-6477-4044-8270-23892530D25D;02239 Datasikkerhed E11
4A452F30-6477-4044-8270-23892530D25D;02180 Introduktion til kunstig intelligens F09
4A452F30-6477-4044-8270-23892530D25D;02355 Netteknologi B F09
4A452F30-6477-4044-8270-23892530D25D;02393 Programmering i C++ F09
4A452F30-6477-4044-8270-23892530D25D;02233 Netværkssikkerhed F10
7CFC5143-5934-48F2-AA3B-BA34564C708A;02402 Introduktion til statistik  F10
7CFC5143-5934-48F2-AA3B-BA34564C708A;01035 Matematik 2 E11
7CFC5143-5934-48F2-AA3B-BA34564C708A;02323 Sandsynlighedsregning og Statistik  E09
4CEB3F95-75EF-42E9-81FA-D3E444A6724A;02814 Agil udvikling af digitale medier
4CEB3F95-75EF-42E9-81FA-D3E444A6724A;02813 Innovation og digitale medier E11
4CEB3F95-75EF-42E9-81FA-D3E444A6724A;02811 Menneske maskine interaktion E11
4CEB3F95-75EF-42E9-81FA-D3E444A6724A;02835 Kravspecifikation E09
4CEB3F95-75EF-42E9-81FA-D3E444A6724A;02261 Usability engineering Jan 10
